Method,Attack,Claim_Type,Score
TwinProof,Trans.,Attack,0.4982792255992309
TwinProof,Trans.,Attack,0.6592414973824016
TwinProof,Trans.,Attack,0.4054825553000736
TwinProof,Trans.,Attack,0.6483854180289256
TwinProof,Trans.,Attack,0.47219625440765706
TwinProof,Trans.,Attack,0.47554740939641216
TwinProof,Trans.,Attack,0.6034703867688455
TwinProof,Trans.,Attack,0.7449727260152781
TwinProof,Trans.,Attack,0.2818835497933813
TwinProof,Trans.,Attack,0.7765927086004221
TwinProof,Trans.,Attack,0.37484984775039376
TwinProof,Trans.,Attack,0.6613298130964341
TwinProof,Trans.,Attack,0.7021214759281328
TwinProof,Trans.,Attack,0.34569338806277283
TwinProof,Trans.,Attack,0.5046351014954239
TwinProof,Trans.,Attack,0.47432603205452156
TwinProof,Trans.,Attack,0.7032411717089773
TwinProof,Trans.,Attack,0.48008216339777277
TwinProof,Trans.,Attack,0.36417559793776727
TwinProof,Trans.,Attack,0.6301541207098238
TwinProof,Trans.,Attack,0.419745416405344
TwinProof,Trans.,Attack,0.5989007677648828
TwinProof,Trans.,Attack,0.7179755109109801
TwinProof,Trans.,Attack,0.33902328865436504
TwinProof,Trans.,Attack,0.7150978363090514
TwinProof,Trans.,Attack,0.5563323391651952
TwinProof,Trans.,Attack,0.32955184347475963
TwinProof,Trans.,Attack,0.468405663992939
TwinProof,Trans.,Attack,0.5085405739792154
TwinProof,Trans.,Attack,0.44663597610763167
TwinProof,Trans.,Attack,0.49192678936811646
TwinProof,Trans.,Attack,0.6084253347013923
TwinProof,Trans.,Attack,0.5268435331250352
TwinProof,Trans.,Attack,0.60423827422216
TwinProof,Trans.,Attack,0.5849765629619907
TwinProof,Trans.,Attack,0.5166351902730982
TwinProof,Trans.,Attack,0.5482238757380118
TwinProof,Trans.,Attack,0.4932931995685735
TwinProof,Trans.,Attack,0.47284840033451775
TwinProof,Trans.,Attack,0.45634638245946274
TwinProof,Trans.,Attack,0.62596167840749
TwinProof,Trans.,Attack,0.5099679130642284
TwinProof,Trans.,Attack,0.6669023858424037
TwinProof,Trans.,Attack,0.5600790031487175
TwinProof,Trans.,Attack,0.43567266172584557
TwinProof,Trans.,Attack,0.5488252686297608
TwinProof,Trans.,Attack,0.5817910098043815
TwinProof,Trans.,Attack,0.4737759855725979
TwinProof,Trans.,Attack,0.5636925683045423
TwinProof,Trans.,Attack,0.24780973598363892
TwinProof,Trans.,Attack,0.655043016617894
TwinProof,Trans.,Attack,0.4247420228343888
TwinProof,Trans.,Attack,0.7212772900230271
TwinProof,Trans.,Attack,0.447339905800907
TwinProof,Trans.,Attack,0.38255540476681726
TwinProof,Trans.,Attack,0.512257250074157
TwinProof,Trans.,Attack,0.5699719258080692
TwinProof,Trans.,Attack,0.5324180055957193
TwinProof,Trans.,Attack,0.43277322718355493
TwinProof,Trans.,Attack,0.48956264275281536
TwinProof,Trans.,Attack,0.5110430652324475
TwinProof,Trans.,Attack,0.6000638781171104
TwinProof,Trans.,Attack,0.5024486624014185
TwinProof,Trans.,Attack,0.48972984700775635
TwinProof,Trans.,Attack,0.5190542677028592
TwinProof,Trans.,Attack,0.5234856095751862
TwinProof,Trans.,Attack,0.26161798888666343
TwinProof,Trans.,Attack,0.5843879529536427
TwinProof,Trans.,Attack,0.4219845125229888
TwinProof,Trans.,Attack,0.6321775275083447
TwinProof,Trans.,Attack,0.4336128140208704
TwinProof,Trans.,Attack,0.2859193127408822
TwinProof,Trans.,Attack,0.49639158182654747
TwinProof,Trans.,Attack,0.7307553609081475
TwinProof,Trans.,Attack,0.6324568835293795
TwinProof,Trans.,Attack,0.54443514123914
TwinProof,Trans.,Attack,0.5753502723752
TwinProof,Trans.,Attack,0.4572236704470845
TwinProof,Trans.,Attack,0.32749567820973724
TwinProof,Trans.,Attack,0.4336329629604044
TwinProof,Trans.,Attack,0.47146798071892343
TwinProof,Trans.,Attack,0.39758578579704407
TwinProof,Trans.,Attack,0.7037036728177899
TwinProof,Trans.,Attack,0.5734203883237177
TwinProof,Trans.,Attack,0.31142768522907727
TwinProof,Trans.,Attack,0.6001894971635662
TwinProof,Trans.,Attack,0.39513388316351783
TwinProof,Trans.,Attack,0.5819908814156433
TwinProof,Trans.,Attack,0.49524932057153925
TwinProof,Trans.,Attack,0.6840272032780905
TwinProof,Trans.,Attack,0.5818304199958864
TwinProof,Trans.,Attack,0.7734546664148619
TwinProof,Trans.,Attack,0.47808152265467474
TwinProof,Trans.,Attack,0.5536599145690349
TwinProof,Trans.,Attack,0.41260091487518347
TwinProof,Trans.,Attack,0.598941827903165
TwinProof,Trans.,Attack,0.7450198728631743
TwinProof,Trans.,Attack,0.3184897770485693
TwinProof,Trans.,Attack,0.40520623884618634
TwinProof,Trans.,Attack,0.639689689532729
TwinProof,Trans.,Attack,0.6622481793104631
TwinProof,Trans.,Attack,0.5355307202287369
TwinProof,Trans.,Attack,0.6883906502473988
TwinProof,Trans.,Attack,0.3806826117149239
TwinProof,Trans.,Attack,0.5388988131518708
TwinProof,Trans.,Attack,0.3484825542305422
TwinProof,Trans.,Attack,0.6194829344321907
TwinProof,Trans.,Attack,0.4589732702766571
TwinProof,Trans.,Attack,0.6008015446727164
TwinProof,Trans.,Attack,0.5207505283166992
TwinProof,Trans.,Attack,0.28745627789974554
TwinProof,Trans.,Attack,0.471977665491821
TwinProof,Trans.,Attack,0.4685260747599031
TwinProof,Trans.,Attack,0.5908631394515038
TwinProof,Trans.,Attack,0.4505670335886042
TwinProof,Trans.,Attack,0.6172551986776795
TwinProof,Trans.,Attack,0.43962397150320465
TwinProof,Trans.,Attack,0.7378611573784403
TwinProof,Trans.,Attack,0.38620379047136305
TwinProof,Trans.,Attack,0.621244547063118
TwinProof,Trans.,Attack,0.6290490130202863
TwinProof,Trans.,Attack,0.563458531318201
TwinProof,Trans.,Attack,0.7683660710431258
TwinProof,Trans.,Attack,0.4932942405508663
TwinProof,Trans.,Attack,0.45430282595806254
TwinProof,Trans.,Attack,0.5093461017432453
TwinProof,Trans.,Attack,0.6188474490754379
TwinProof,Trans.,Attack,0.5751398160212325
TwinProof,Trans.,Attack,0.6149019295535073
TwinProof,Trans.,Attack,0.7429413450685682
TwinProof,Trans.,Attack,0.5945642040595678
TwinProof,Trans.,Attack,0.649666555031284
TwinProof,Trans.,Attack,0.6512687061122031
TwinProof,Trans.,Attack,0.6115597865614703
TwinProof,Trans.,Attack,0.46492353668267533
TwinProof,Trans.,Attack,0.5358000014859505
TwinProof,Trans.,Attack,0.4150060600214035
TwinProof,Trans.,Attack,0.5372157760746985
TwinProof,Trans.,Attack,0.6064619790684433
TwinProof,Trans.,Attack,0.7299241669924724
TwinProof,Trans.,Attack,0.8636272333965973
TwinProof,Trans.,Attack,0.6324370848407956
TwinProof,Trans.,Attack,0.466343630430383
TwinProof,Trans.,Attack,0.4810715040949934
TwinProof,Trans.,Attack,0.6508423101019286
TwinProof,Trans.,Attack,0.49070405083542584
TwinProof,Trans.,Attack,0.5007147672556358
TwinProof,Trans.,Attack,0.7402092026644613
TwinProof,Trans.,Attack,0.27457228388790617
TwinProof,Trans.,Attack,0.5274851889679497
TwinProof,Trans.,Attack,0.35280818722071017
TwinProof,Trans.,Attack,0.39995902659092236
TwinProof,Trans.,Attack,0.5670738845433995
TwinProof,Trans.,Attack,0.3664304370881919
TwinProof,Trans.,Attack,0.36801713911482314
TwinProof,Trans.,Attack,0.6215153517910431
TwinProof,Trans.,Attack,0.5225820782284937
TwinProof,Trans.,Attack,0.4896497209862111
TwinProof,Trans.,Attack,0.43393484822816597
TwinProof,Trans.,Attack,0.4739856171790336
TwinProof,Trans.,Attack,0.5004957258521876
TwinProof,Trans.,Attack,0.48114150600035366
TwinProof,Trans.,Attack,0.6995862212547584
TwinProof,Trans.,Attack,0.3933613699435576
TwinProof,Trans.,Attack,0.3038677551223916
TwinProof,Trans.,Attack,0.5149131849121033
TwinProof,Trans.,Attack,0.7455877656807487
TwinProof,Trans.,Attack,0.5272381761126321
TwinProof,Trans.,Attack,0.5324615942563904
TwinProof,Trans.,Attack,0.7176052452723038
TwinProof,Trans.,Attack,0.5900407786436912
TwinProof,Trans.,Attack,0.3697250132684966
TwinProof,Trans.,Attack,0.48476013107161375
TwinProof,Trans.,Attack,0.5309322930742729
TwinProof,Trans.,Attack,0.6835147913906537
TwinProof,Trans.,Attack,0.37875845896290883
TwinProof,Trans.,Attack,0.41875583984353326
TwinProof,Trans.,Attack,0.357462848641358
TwinProof,Trans.,Attack,0.6579295405142239
TwinProof,Trans.,Attack,0.5414430795038793
TwinProof,Trans.,Attack,0.5065805594649642
TwinProof,Trans.,Attack,0.6260180993560558
TwinProof,Trans.,Attack,0.45106396179259556
TwinProof,Trans.,Attack,0.5926579636173827
TwinProof,Trans.,Attack,0.642294236253391
TwinProof,Trans.,Attack,0.6417167602190469
TwinProof,Trans.,Attack,0.6804524072645304
TwinProof,Trans.,Attack,0.3767095940707562
TwinProof,Trans.,Attack,0.582711167400969
TwinProof,Trans.,Attack,0.3939660782518005
TwinProof,Trans.,Attack,0.5703450870711534
TwinProof,Trans.,Attack,0.4709544322145589
TwinProof,Trans.,Attack,0.37497042621886223
TwinProof,Trans.,Attack,0.5037327552864602
TwinProof,Trans.,Attack,0.4899867208690944
TwinProof,Trans.,Attack,0.5972055745865008
TwinProof,Trans.,Attack,0.3845801516984783
TwinProof,Trans.,Attack,0.5057219768909879
TwinProof,Trans.,Attack,0.7317487564093554
TwinProof,Trans.,Attack,0.5393062114323144
TwinProof,Trans.,Attack,0.4176339476714087
TwinProof,Trans.,Attack,0.4212346203475426
TwinProof,Trans.,Attack,0.45529853874171744
TwinProof,Trans.,Attack,0.44617456764136115
TwinProof,Trans.,Attack,0.48339078667534946
TwinProof,Trans.,Attack,0.5245317700913746
TwinProof,Trans.,Attack,0.38872546120374285
TwinProof,Trans.,Attack,0.3206082241640606
TwinProof,Trans.,Attack,0.507883813517134
TwinProof,Trans.,Attack,0.7352147742023941
TwinProof,Trans.,Attack,0.44604771554463124
TwinProof,Trans.,Attack,0.47990108734737474
TwinProof,Trans.,Attack,0.6647762562186652
TwinProof,Trans.,Attack,0.5383736050919501
TwinProof,Trans.,Attack,0.4708584335930185
TwinProof,Trans.,Attack,0.5800918606014284
TwinProof,Trans.,Attack,0.4544086989958832
TwinProof,Trans.,Attack,0.42073295660579635
TwinProof,Trans.,Attack,0.6882102994029478
TwinProof,Trans.,Attack,0.45896821866245013
TwinProof,Trans.,Attack,0.34802164460103935
TwinProof,Trans.,Attack,0.4095010350789826
TwinProof,Trans.,Attack,0.43608504050851676
TwinProof,Trans.,Attack,0.5161253057326524
TwinProof,Trans.,Attack,0.4458754703475153
TwinProof,Trans.,Attack,0.5777457642779396
TwinProof,Trans.,Attack,0.5286709058337841
TwinProof,Trans.,Attack,0.4112922668467355
TwinProof,Trans.,Attack,0.5293997930087654
TwinProof,Trans.,Attack,0.5440722067011067
TwinProof,Trans.,Attack,0.3938647381963023
TwinProof,Trans.,Attack,0.5084369991371797
TwinProof,Trans.,Attack,0.5353188866848754
TwinProof,Trans.,Attack,0.5497485561254631
TwinProof,Trans.,Attack,0.4986911535123525
TwinProof,Trans.,Attack,0.5312909738560153
TwinProof,Trans.,Attack,0.48790993793814325
TwinProof,Trans.,Attack,0.4854606826976229
TwinProof,Trans.,Attack,0.4953573946965478
TwinProof,Trans.,Attack,0.6040098308228617
TwinProof,Trans.,Attack,0.5110220302367758
TwinProof,Trans.,Attack,0.48139252004262634
TwinProof,Trans.,Attack,0.3106662396348211
TwinProof,Trans.,Attack,0.3539648179598599
TwinProof,Trans.,Attack,0.6248231706986113
TwinProof,Trans.,Attack,0.3075666725143452
TwinProof,Trans.,Attack,0.6786537869487226
TwinProof,Trans.,Attack,0.557833510002646
TwinProof,Trans.,Attack,0.5784177502912942
TwinProof,Trans.,Attack,0.5027228866293137
TwinProof,Trans.,Attack,0.5538194729235121
TwinProof,Trans.,Attack,0.6705778126239088
TwinProof,Trans.,Attack,0.35116056441013915
TwinProof,Trans.,Attack,0.6203666589382741
TwinProof,Trans.,Attack,0.4435253341509401
TwinProof,Trans.,Attack,0.6450716730963182
TwinProof,Trans.,Attack,0.4628494895597581
TwinProof,Trans.,Attack,0.7621784004271175
TwinProof,Trans.,Attack,0.6033251295626134
TwinProof,Trans.,Attack,0.5713262597401475
TwinProof,Trans.,Attack,0.5471294399423111
TwinProof,Trans.,Attack,0.48364450868393993
TwinProof,Trans.,Attack,0.5151380170304958
TwinProof,Trans.,Attack,0.7663831052329042
TwinProof,Trans.,Attack,0.562179333019594
TwinProof,Trans.,Attack,0.5111912231658201
TwinProof,Trans.,Attack,0.5396951933512352
TwinProof,Trans.,Attack,0.44110817865023566
TwinProof,Trans.,Attack,0.6102049005319358
TwinProof,Trans.,Attack,0.5233985967488756
